id,keyword,location,text,target,extracted_usernames,extracted_hashtags,extracted_urls,entities,word_count,char_count,entities_str
3766,derailment,"Letchworth, England",Thier is an apparent derailment at #Hitchin this morning but or do not seem to know anything ab… https://t.co/Nf78TPO38d,1,[],['Hitchin'],['https://t.co/Nf78TPO38d'],"{'PERSON': ['Hitchin'], 'TIME': ['this morning']}",19,120,"{'PERSON': ['Hitchin'], 'TIME': ['this morning']}"
3767,derailment,,letchworth staff say a derailment at hitchin? Info pls? Trains to london?,0,[],[],[],"{'PERSON': ['Info pls', 'Trains'], 'GPE': ['london']}",12,73,"{'PERSON': ['Info pls', 'Trains'], 'GPE': ['london']}"
3768,derailment,,Hey waiting at Hitchin due to safety checks after freight train derailment - any idea how long this can t… https://t.co/gwCOVjVbEM,0,[],[],['https://t.co/gwCOVjVbEM'],{'PERSON': ['Hitchin']},21,130,{'PERSON': ['Hitchin']}
3769,derailment,,I'm on the Cambridge to London train. Driver says derailment in Hitchen blocking all Southbound trains. H… https://t.co/IbFqpfrHE7,1,[],[],['https://t.co/IbFqpfrHE7'],"{'GPE': ['Cambridge', 'London', 'Hitchen'], 'PERSON': ['Driver'], 'NORP': ['Southbound']}",18,130,"{'GPE': ['Cambridge', 'London', 'Hitchen'], 'PERSON': ['Driver'], 'NORP': ['Southbound']}"
3770,derailment,"Lowca, Cumbria (in spirit)",Deliberately got an early train this morning only for there to be a derailment and significant delays https://t.co/i1THHBc1Tq,0,[],[],['https://t.co/i1THHBc1Tq'],{'TIME': ['this morning']},18,125,{'TIME': ['this morning']}
3771,derailment,Covering 20 counties in NW Wis,The segment of US 12 closed Friday as a result of a Union Pacific train derailment near Knapp in Dunn County has be… https://t.co/GwFfX9dvs7,1,[],[],['https://t.co/GwFfX9dvs7'],"{'GPE': ['US', 'Knapp', 'Dunn County'], 'DATE': ['Friday'], 'ORG': ['Union Pacific']}",24,140,"{'GPE': ['US', 'Knapp', 'Dunn County'], 'DATE': ['Friday'], 'ORG': ['Union Pacific']}"
3772,derailment,"Washington, DC","38 years ago today, #DCsBravest battled a 4 alarm fire overnight. The following day, they responded to the twin tragedies of…",0,[],['DCsBravest'],[],"{'DATE': ['38 years ago'], 'CARDINAL': ['#', '4'], 'TIME': ['overnight']}",21,125,"{'DATE': ['38 years ago'], 'CARDINAL': ['#', '4'], 'TIME': ['overnight']}"
3773,derailment,,Highway closed after major train derailment in western Wisconsin. https://t.co/jUZtaDZlXk,1,[],[],['https://t.co/jUZtaDZlXk'],"{'ORG': ['Highway'], 'GPE': ['Wisconsin']}",10,89,"{'ORG': ['Highway'], 'GPE': ['Wisconsin']}"
3774,derailment,,A train derailed in Dunn County causing a pileup of train cars on Highway 12 Sunday. https://t.co/r0KI0EKFU2,1,[],[],['https://t.co/r0KI0EKFU2'],"{'GPE': ['Dunn County'], 'FAC': ['Highway 12'], 'DATE': ['Sunday'], 'NORP': ['https://t.co/r0KI0EKFU2']}",17,108,"{'GPE': ['Dunn County'], 'FAC': ['Highway 12'], 'DATE': ['Sunday'], 'NORP': ['https://t.co/r0KI0EKFU2']}"
3775,derailment,"Chiraq,DriLLinois","Be not endowed in the flesh of your ego nor drowned in the depths of virtual self sufficiency, for those depicts the perfe…",0,[],[],[],{},23,123,{}
3776,derailment,,Train derailment causes pileup in Dunn County https://t.co/P0iKOyBFAP,1,[],[],['https://t.co/P0iKOyBFAP'],{'GPE': ['Dunn County https://t.co/P0iKOyBFAP']},8,69,{'GPE': ['Dunn County https://t.co/P0iKOyBFAP']}
3777,derailment,India,NIA was investigating the Hadiya 'love jihad'case NIA was investigating the Kanpur Train 'Terror attack'case where Feku h…,0,[],[],[],"{'ORG': ['NIA', 'Hadiya'], 'PERSON': ['Feku']}",18,122,"{'ORG': ['NIA', 'Hadiya'], 'PERSON': ['Feku']}"
3778,derailment,"Michigan, USA","Come for the laughs (both yours and ours), but stick around f… https://t.co/fzLpvyjAiV",0,[],[],['https://t.co/fzLpvyjAiV'],{},13,86,{}
3779,derailment,United States,Train cars scattered all over the derailment area in Mississauga. #disasters #railroad #raildisaster #derailment… https://t.co/YUVB1wWzCd,1,[],"['disasters', 'railroad', 'raildisaster', 'derailment']",['https://t.co/YUVB1wWzCd'],"{'GPE': ['Mississauga'], 'CARDINAL': ['#', '#'], 'NORP': ['https://t.co/YUVB1wWzCd']}",15,137,"{'GPE': ['Mississauga'], 'CARDINAL': ['#', '#'], 'NORP': ['https://t.co/YUVB1wWzCd']}"
3780,derailment,"नवी मुंबई, भारत",NIA was investigating the Hadiya 'love jihad'case NIA was investigating the Kanpur Train 'Terror attack'case where… https://t.co/JF8P16ubsq,0,[],[],['https://t.co/JF8P16ubsq'],"{'ORG': ['NIA', 'Hadiya']}",17,139,"{'ORG': ['NIA', 'Hadiya']}"
3781,derailment,Sunshine Coast BC/ Shíshálh,The Jasper - Prince Rupert trains are now running normally again. https://t.co/gWkREV7c1f,0,[],[],['https://t.co/gWkREV7c1f'],{'ORG': ['The Jasper - Prince Rupert']},12,89,{'ORG': ['The Jasper - Prince Rupert']}
3782,derailment,,Bingo 2020: Start with checking off in following category: (this is my board as of 01/13/20 Mechanical prob… https://t.co/uaJ4BvW1uY,0,[],[],['https://t.co/uaJ4BvW1uY'],{},19,132,{}
3783,derailment,The World,"Once when I was working in local news a long time ago, I covered a freight train d… https://t.co/0H8s5PkzNh",0,[],[],['https://t.co/0H8s5PkzNh'],{'PERSON': ['https://t.co/0H8s5PkzNh']},19,107,{'PERSON': ['https://t.co/0H8s5PkzNh']}
3784,derailment,New York City,"It's not nearly as spectacular, it's practically a standard derailment",0,[],[],[],{},10,70,{}
3785,derailment,,Protect himself instead of a being a little coward. You want to engage in contact whet… https://t.co/3vwA5wiquH,0,[],[],['https://t.co/3vwA5wiquH'],{'PERSON': ['https://t.co/3vwA5wiquH']},17,111,{'PERSON': ['https://t.co/3vwA5wiquH']}
3786,derailment,,Unnecessary? How do you know they were unnecessary? May have been something on the tracks th… https://t.co/YrNvQ238CV,0,[],[],['https://t.co/YrNvQ238CV'],{},17,117,{}
3787,derailment,"Eau Claire, WI","As far as the costs associated with cleanup, officials do not have any numbers yet. https://t.co/msVKbgZXxd",0,[],[],['https://t.co/msVKbgZXxd'],{},16,107,{}
3788,derailment,"Eau Claire, Wisconsin",New: Diesel fuel spilled in Dunn County train derailment - WQOW. https://t.co/Hg8E4hX3G2,1,[],[],['https://t.co/Hg8E4hX3G2'],"{'GPE': ['Dunn County'], 'PERSON': ['https://t.co/Hg8E4hX3G2']}",12,88,"{'GPE': ['Dunn County'], 'PERSON': ['https://t.co/Hg8E4hX3G2']}"
3789,derailment,,I think a train derailment would be a hilarious fate for these vehicles to suffer. Beats the hell out of the fate… https://t.co/GGuAPJZ7KY,0,[],[],['https://t.co/GGuAPJZ7KY'],{},23,138,{}
3790,desolate,"Belgrade, Republic of Serbia","Well,it was great wile it lasted!I miss old igp,he was way more interested in videos,more great games,like for… https://t.co/4TvtgscMEG",0,[],[],['https://t.co/4TvtgscMEG'],{},19,135,{}
3791,desolate,Great White North,No one in their right mind would want their son or daughter to behave like Donald Trump. Just like no one in their right mi…,0,[],[],[],"{'PERSON': ['Donald Trump', 'mi']}",25,124,"{'PERSON': ['Donald Trump', 'mi']}"
3792,desolate,Patra-Greece.,"“In the beginning of the paycheck, it’s like the whole fridge is stocked with food. But towards the end of the pay period…",0,[],[],[],{},23,122,{}
3793,desolate,Melbourne,"Sheltering Cloud, Restless Land, Desolate Tree https://t.co/SNiwAlLBpt #buyart #originalart #art #fineart #interiordesig…",0,[],"['buyart', 'originalart', 'art', 'fineart', 'interiordesig']",['https://t.co/SNiwAlLBpt'],"{'PERSON': ['Sheltering Cloud'], 'CARDINAL': ['#', '#', '#', '#', '#']}",12,121,"{'PERSON': ['Sheltering Cloud'], 'CARDINAL': ['#', '#', '#', '#', '#']}"
3794,desolate,"Rock City, Australia","SONS OF APOLLO unleash new video for ""Desolate July"" https://t.co/UcCRyCKpen",0,[],[],['https://t.co/UcCRyCKpen'],{'WORK_OF_ART': ['Desolate July']},10,76,{'WORK_OF_ART': ['Desolate July']}
3795,desolate,"Dorrery Halkirk KW12 6YW UK, ",#DoctorWho companions. Ben didn't think having a holiday camp on a desolate planet was a good idea. https://t.co/XIJ5sY…,0,[],['DoctorWho'],['https://t.co/XIJ5sY…'],"{'CARDINAL': ['#'], 'PERSON': ['Ben']}",18,120,"{'CARDINAL': ['#'], 'PERSON': ['Ben']}"
3796,desolate,"Johannesburg, South Africa",Desire Marea's You Think I'm Horny // The Creation of a Desolate David. https://t.co/WqUBDojYem,0,[],[],['https://t.co/WqUBDojYem'],"{'PERSON': [""Desire Marea's""]}",14,95,"{'PERSON': [""Desire Marea's""]}"
3797,desolate,,Mark 6:30-44 Jesus Feeds the Five Thousand 30 The apostles returned to Jesus and told him all that they had done an… https://t.co/TOhu4PNUjE,0,[],[],['https://t.co/TOhu4PNUjE'],"{'PERSON': ['Mark 6:30-44', 'Jesus Feeds', 'Jesus']}",23,140,"{'PERSON': ['Mark 6:30-44', 'Jesus Feeds', 'Jesus']}"
3798,desolate,"Schleswig-Holstein, Germany",The current political situation is making us feel hopeless and #FreeNazanin feels desolate. She got taken to the prison c…,0,[],['FreeNazanin'],[],{'ORG': ['FreeNazanin']},20,122,{'ORG': ['FreeNazanin']}
3799,desolate,,the area where m dad lives has been completely covered with a layer of ash n it looks so desolate and depressing,0,[],[],[],{},22,112,{}
3800,desolate,"Pickering, North Yorkshire","Been a while since I've worked on this project, life is getting in the way these days. Here's a recent addition to The Promi…",0,[],[],[],"{'DATE': ['these days'], 'PERSON': ['Promi']}",24,125,"{'DATE': ['these days'], 'PERSON': ['Promi']}"
3801,desolate,"New Delhi, India",The medium is perfect for the atmosphere and… https://t.co/5JL9jf5YpN,0,[],[],['https://t.co/5JL9jf5YpN'],{},9,69,{}
3802,desolate,"Las Vegas, NV",This theory would also explain why we suddenly see taehyung on april 11th in the epilogue instead of jin. alternat… https://t.co/GqIGDCDg13,0,[],[],['https://t.co/GqIGDCDg13'],"{'PERSON': ['taehyung', 'alternat'], 'DATE': ['april 11th'], 'ORG': ['jin.']}",21,139,"{'PERSON': ['taehyung', 'alternat'], 'DATE': ['april 11th'], 'ORG': ['jin.']}"
3803,desolate,,Won't be for the better. They should be stripped of all titles and go live in some desolate place... With no royal money,0,[],[],[],{},23,120,{}
3804,desolate,,The Holy Land was barren and desolate.. Jews legally purchased land from absentee landowners living in Arab capitals.…,0,[],[],[],"{'NORP': ['Jews', 'Arab']}",18,118,"{'NORP': ['Jews', 'Arab']}"
3805,desolate,,267). The once desolate valley was transformed into a thriving hub of hi-tech business.,0,[],[],[],{'CARDINAL': ['267']},14,87,{'CARDINAL': ['267']}
3806,desolate,In The Lab,"The first murder was a fake deal, got a man to meet him out in a desolate area, and beat him to death, and took his money.",1,[],[],[],{'ORDINAL': ['first']},27,122,{'ORDINAL': ['first']}
3807,desolate,"Bendigo, Australia",It is glorious. Hiu provides a very great service in this desolate world of ours,0,[],[],[],{},15,80,{}
3808,desolate,,ants eel hornet angled calm five dollar bill off curious travel speak desolate kite underneath liner,0,[],[],[],{'MONEY': ['five dollar']},16,100,{'MONEY': ['five dollar']}
3809,desolate,,"""Let their habitation be desolate; [and] let none dwell in their tents."" ~Psalms 69:25 #Bible #Poetry #God",0,[],"['Bible', 'Poetry', 'God']",[],{'MONEY': ['69:25 #Bible #']},17,106,{'MONEY': ['69:25 #Bible #']}
3810,desolate,Canada,Tumbleweed Of Pubes Rolls Through Desolate Dorm Bathroom https://t.co/P1Hus9M6J7 https://t.co/qQILmajZst,0,[],[],"['https://t.co/P1Hus9M6J7', 'https://t.co/qQILmajZst']",{},10,104,{}
3811,desolate,"Chicago, IL","more often than not, loving people gets me MEGA hurt, so methinks it's time to hang with my dog alone in a desolate city will smith style",0,[],[],[],{},27,137,{}
3812,desolate,,M4 Desolate Space GIVEAWAY! ➤FOLLOW US ➤RETWEET ➤CHECK OUT https://t.co/H07lbtfaQw (Must!) ➤Bonus Entry (Tag friends) Win…,0,[],[],['https://t.co/H07lbtfaQw'],"{'PERSON': ['M4 Desolate Space GIVEAWAY'], 'GPE': ['US'], 'ORG': ['Bonus Entry']}",16,122,"{'PERSON': ['M4 Desolate Space GIVEAWAY'], 'GPE': ['US'], 'ORG': ['Bonus Entry']}"
3813,desolate,,"""Let their habitation be desolate; [and] let none dwell in their tents."" ~Psalms 69:25 #Bible #Poetry #God",0,[],"['Bible', 'Poetry', 'God']",[],{'MONEY': ['69:25 #Bible #']},17,106,{'MONEY': ['69:25 #Bible #']}
3814,desolate,,"Oh no, you angered a violent god and your life ended. But you have been reborn as Catherine Cunningham, to parents… https://t.co/T6IL6anMEr",0,[],[],['https://t.co/T6IL6anMEr'],{'PERSON': ['Catherine Cunningham']},22,139,{'PERSON': ['Catherine Cunningham']}
3815,desolate,,"-seeing things now. ""Well, I'll leave you to it. I know you like your privacy for this."" His footfal… https://t.co/smnsHu7WTW",0,[],[],['https://t.co/smnsHu7WTW'],{},20,125,{}
3816,desolate,,267. The once desolate valley was transformed into a thriving hub of hi-tech business.,0,[],[],[],{'CARDINAL': ['267']},14,86,{'CARDINAL': ['267']}
3817,desolate,United States Air Force,"bubby finally gonna help with desolate while i don’t have a computer, i’m excited",0,[],[],[],{},14,81,{}
3818,desolate,,How incredible. Another intellectual in this desolate place. https://t.co/EKcbedWV4F,0,[],[],['https://t.co/EKcbedWV4F'],{},9,84,{}
3819,desolate,London England.,Let them be ashamed and confounded together that seek after my soul to destroy it; let them be driven backward and… https://t.co/Y0cvohq8By,0,[],[],['https://t.co/Y0cvohq8By'],{'GPE': ['https://t.co/Y0cvohq8By']},22,139,{'GPE': ['https://t.co/Y0cvohq8By']}
3820,desolate,Boston MA,"Inside Trump's Head Pelosi teaching Hillary to play chess. Biden: This place is so desolate, doe… https://t.co/vL9AIpyOtH",0,[],[],['https://t.co/vL9AIpyOtH'],"{'PERSON': ['Head Pelosi', 'Hillary', 'Biden']}",17,121,"{'PERSON': ['Head Pelosi', 'Hillary', 'Biden']}"
3821,desolate,shell city,i lost all of my drafts......feeling: desolate https://t.co/2NjmfcbfX1,0,[],[],['https://t.co/2NjmfcbfX1'],{},8,70,{}
3822,desolate,India,"Hindus lost each and every battle v/s Mughals? Aurangzeb-"" There is no province or district where the grovelling infidels(=…",0,[],[],[],{'NORP': ['Hindus']},19,124,{'NORP': ['Hindus']}
3823,desolation,Rock Planet,Musician or band contact us https://t.co/NKsqkdxHTE Don't stop the music on #tiorr2 Behind The Eyes by Dying Desola… https://t.co/5Lto4YzJ7E,0,[],['tiorr2'],"['https://t.co/NKsqkdxHTE', 'https://t.co/5Lto4YzJ7E']","{'NORP': ['Musician'], 'PERSON': ['tiorr2'], 'ORG': ['Dying Desola']}",19,140,"{'NORP': ['Musician'], 'PERSON': ['tiorr2'], 'ORG': ['Dying Desola']}"
3824,desolation,Canada,Is that what is meant by “the abomination of desolation”?,0,[],[],[],{},10,57,{}
3825,desolation,,WAIT WAIT WAIT. who would win in a fight? desolation row gerard or leathermouth frank? https://t.co/J3qDN3Rs29,0,[],[],['https://t.co/J3qDN3Rs29'],{'ORG': ['WAIT']},16,110,{'ORG': ['WAIT']}
3826,desolation,"İstanbul, Türkiye",The Vineyard of Desolation #polishart #symbolism https://t.co/0z5ZvRwAVC,0,[],"['polishart', 'symbolism']",['https://t.co/0z5ZvRwAVC'],{'ORG': ['The Vineyard of Desolation']},7,72,{'ORG': ['The Vineyard of Desolation']}
3827,desolation,,"I look up, there are the stars, just the same, desolation, and the angels below who don’t know they’re angels.",0,[],[],[],{},20,110,{}
3828,desolation,,the enemy always trying to ruin my vibe. btw no shame in experiencing desolation https://t.co/b3zRoOAHSh,0,[],[],['https://t.co/b3zRoOAHSh'],{},15,104,{}
3829,desolation,,it already has. it's a desolation.,0,[],[],[],{},6,34,{}
3830,desolation,,Makes logical sense so why are we exiting #EU27? Madness &amp; its the biggest mistake by any n…,0,[],['EU27'],[],{'ORG': ['Madness &']},18,96,{'ORG': ['Madness &']}
3831,desolation,,love you so much it makes me sick,0,[],[],[],{},8,33,{}
3832,desolation,"Council Bluffs, IA",These are fear driven people! They have committed abominations aga… https://t.co/tIrYwCbxNK,0,[],[],['https://t.co/tIrYwCbxNK'],{},11,91,{}
3833,desolation,Indiana,Your work of Pipenger is DESOLATION,0,[],[],[],"{'PERSON': ['Pipenger'], 'GPE': ['DESOLATION']}",6,35,"{'PERSON': ['Pipenger'], 'GPE': ['DESOLATION']}"
3834,desolation,,"I look at you, Stranger, and I see nothing. Desolation. Death. You're alone.",0,[],[],[],{'PERSON': ['Stranger']},13,76,{'PERSON': ['Stranger']}
3835,desolation,,"This is a desolation, divided, 52 to remain 48 leave, families divided, friends divided, riven b…",0,[],[],[],"{'CARDINAL': ['52', '48'], 'PERSON': ['riven b']}",16,97,"{'CARDINAL': ['52', '48'], 'PERSON': ['riven b']}"
3836,desolation,Canberra,"""But when ye shall see the abomination of desolation, spoken of by Daniel the prophet, standing where it ought not, (let…",0,[],[],[],{'PERSON': ['Daniel']},21,121,{'PERSON': ['Daniel']}
3837,desolation,Boldunec,I go into the black belly of Nidhogg. I go into the terrifying desolation clutching my 'Something for You' card &amp; p… https://t.co/5tV8ndTUvZ,0,[],[],['https://t.co/5tV8ndTUvZ'],"{'ORG': ['Nidhogg', 'p'], 'WORK_OF_ART': [""Something for You' card &amp""]}",23,144,"{'ORG': ['Nidhogg', 'p'], 'WORK_OF_ART': [""Something for You' card &amp""]}"
3838,desolation,Boldunec,The Viking Centre is the heart of Jarrow &amp; in it a desolation foreshadowing the inevitable heat death of the univer… https://t.co/DQcTdepqed,0,[],[],['https://t.co/DQcTdepqed'],"{'ORG': ['The Viking Centre', 'Jarrow &']}",22,144,"{'ORG': ['The Viking Centre', 'Jarrow &']}"
3839,desolation,icon: @michfoolery,"some of the other songs in the album are just vry tma, like Lighting Myself on Fire? just rings of the desolation,… https://t.co/GR9fUhLHxe",0,[],[],['https://t.co/GR9fUhLHxe'],{'ORG': ['Lighting Myself']},23,139,{'ORG': ['Lighting Myself']}
3840,desolation,Republic of Croatia,The prob with having 4 finals next week is that I'll probably miss Desolation of Smaug on tv on Sunday because I'll… https://t.co/uukw7p0Hjm,0,[],[],['https://t.co/uukw7p0Hjm'],"{'CARDINAL': ['4'], 'DATE': ['next week', 'Sunday'], 'GPE': ['Desolation']}",23,140,"{'CARDINAL': ['4'], 'DATE': ['next week', 'Sunday'], 'GPE': ['Desolation']}"
3841,desolation,he/they/zie // aurora café,delusion snow sounds like you’re trying to say the queen desolation row without summoning mcr stans we love to see it,0,[],[],[],{},21,117,{}
3842,desolation,uk,Here is a list of all my books. DESOLATION BLUFF and DEAD DRY HEART are gripping suspense thrillers. There are four books…,0,[],[],[],"{'ORG': ['DEAD DRY HEART'], 'CARDINAL': ['four']}",22,122,"{'ORG': ['DEAD DRY HEART'], 'CARDINAL': ['four']}"
